CRN,MStartTime,MEndTime,TStartTime,TEndTime,WStartTime,WEndTime,RStartTime,REndTime,FStartTime,FEndTime,Code,Instructor
41208,,,,,,,,,,,MGV 490AV,"Dinunzio, J"
41006,,,,,,,,,,,MGB 202A,"Saraniti, B"
41007,,,,,,,,,,,MGB 203A,"Woodruff, D"
41009,,,,,,,,,,,MGB 207,"Strait, R"
41010,,,,,,,,,,,MGB 223,"Palmer, D"
41012,,,,,,,,,,,MGB 244,"Lowe, M"
41013,,,,,,,,,,,MGB 248,"Rubel, O"
41014,,,,,,,,,,,MGB 251,"Hargadon, A"
41016,,,,,,,,,,,MGB 261,"Chen, J"
41017,,,,,,,,,,,MGB 268,"Kennedy, B"
41018,,,,,,,,,,,MGB 268,"Kennedy, B"
41020,,,,,,,,,,,MGB 293,"Palazzolo, M"
41023,,,,,,,,,,,MGB 404,4.0
41025,,,,,,,,,,,MGB 419,"Wilson, K"
41026,,,,,,,,,,,MGB 432,"Beckler, A"
41027,,,,,,,,,,,MGB 432,"Beckler, A"
41028,,,,,,,,,,,MGB 437,"Gupta, S"
41031,,,,,,,,,,,MGP 202A,"Saraniti, B"
41032,,,,,,,,,,,MGP 203A,"Woodruff, D"
41034,,,,,,,,,,,MGP 207,"Aram, C"
41035,,,,,,,,,,,MGP 223,"Palmer, D"
41036,,,,,,,,,,,MGP 223,"Palmer, D"
41037,,,,,,,,,,,MGP 244,"Lowe, M"
41038,,,,,,,,,,,MGP 248,"Rubel, O"
41039,,,,,,,,,,,MGP 251,"Hargadon, A"
41040,,,,,,,,,,,MGP 251,"Hargadon, A"
41041,,,,,,,,,,,MGP 261,"Chen, J"
41042,,,,,,,,,,,MGP 261,"Chen, J"
41043,,,,,,,,,,,MGP 268,"Kennedy, B"
41044,,,,,,,,,,,MGP 268,"Kennedy, B"
41045,,,,,,,,,,,MGP 291,3.0
41051,,,,,,,,,,,MGP 407,"Charnsupharindr, D"
41052,,,,,,,,,,,MGP 419,1.0
41053,,,,,,,,,,,MGP 432,"Beckler, A"
41054,,,,,,,,,,,MGP 432,"Beckler, A"
41055,,,,,,,,,,,MGP 437,"Gupta, S"
40597,,,1150,1290,,,1150,1290,,,MCN 260,"Heinig, M"
40598,1150,1230,,,1150,1230,,,,,MCN 263,"Heinig, M"
38644,540,590,,,540,590,,,540,590,MAT 000B,"Hawkes, S"
38645,540,590,,,540,590,,,540,590,MAT 000D,"Hawkes, S"
38646,850,900,,,850,900,,,850,900,MAT 000D,"Davis, C"
38647,600,650,,,600,650,,,600,650,MAT 000D,"Davis, C"
38648,480,530,,,480,530,,,480,530,MAT 012,"Tavernetti, W"
38649,850,900,,,850,900,,,850,900,MAT 012,"Tavernetti, W"
38650,480,530,,,480,530,,,480,530,MAT 016A,3.0
38651,850,900,,,850,900,,,850,900,MAT 016A,3.0
38652,910,960,,,910,960,,,910,960,MAT 016A,The Staff
38653,730,780,,,730,780,,,730,780,MAT 016B,The Staff
38654,1030,1080,,,1030,1080,,,1030,1080,MAT 016B,"Ma, S"
38655,480,530,,,480,530,,,480,530,MAT 016C,The Staff
38657,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38657,,,910,960,,,,,,,MAT 017A,The Staff
38658,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38658,,,1030,1080,,,,,,,MAT 017A,The Staff
38659,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38659,,,1090,1140,,,,,,,MAT 017A,The Staff
38660,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38660,,,1150,1200,,,,,,,MAT 017A,The Staff
38661,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38661,,,1210,1260,,,,,,,MAT 017A,The Staff
38662,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38662,,,970,1020,,,,,,,MAT 017A,The Staff
38663,540,590,,,540,590,,,540,590,MAT 017A,The Staff
38663,,,1150,1200,,,,,,,MAT 017A,The Staff
38664,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38664,,,1030,1080,,,,,,,MAT 017A,"Dodson, S"
38665,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38665,,,1150,1200,,,,,,,MAT 017A,"Dodson, S"
38666,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38666,,,1090,1140,,,,,,,MAT 017A,"Dodson, S"
38667,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38667,,,1210,1260,,,,,,,MAT 017A,"Dodson, S"
38668,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38668,,,910,960,,,,,,,MAT 017A,"Dodson, S"
38669,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38669,,,970,1020,,,,,,,MAT 017A,"Dodson, S"
38670,600,650,,,600,650,,,600,650,MAT 017A,"Dodson, S"
38670,,,1030,1080,,,,,,,MAT 017A,"Dodson, S"
38671,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38671,,,,,,,970,1020,,,MAT 017A,"Dad-Del, A"
38672,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38672,,,,,,,1030,1080,,,MAT 017A,"Dad-Del, A"
38673,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38673,,,,,,,1090,1140,,,MAT 017A,"Dad-Del, A"
38674,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38674,,,,,,,1150,1200,,,MAT 017A,"Dad-Del, A"
38675,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38675,,,,,,,1210,1260,,,MAT 017A,"Dad-Del, A"
38676,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38676,,,,,,,910,960,,,MAT 017A,"Dad-Del, A"
38677,790,840,,,790,840,,,790,840,MAT 017A,"Dad-Del, A"
38677,,,,,,,970,1020,,,MAT 017A,"Dad-Del, A"
38678,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38678,,,,,,,910,960,,,MAT 017A,"Guy, R"
38679,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38679,,,,,,,1210,1260,,,MAT 017A,"Guy, R"
38680,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38680,,,,,,,970,1020,,,MAT 017A,"Guy, R"
38681,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38681,,,,,,,1150,1200,,,MAT 017A,"Guy, R"
38682,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38682,,,,,,,1030,1080,,,MAT 017A,"Guy, R"
38683,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38683,,,,,,,1030,1080,,,MAT 017A,"Guy, R"
38684,910,960,,,910,960,,,910,960,MAT 017A,"Guy, R"
38684,,,,,,,1090,1140,,,MAT 017A,"Guy, R"
38685,790,840,,,790,840,,,790,840,MAT 017B,"Challenor, J"
38685,,,1090,1140,,,,,,,MAT 017B,"Challenor, J"
38686,,,1150,1200,,,,,,,MAT 017B,"Challenor, J"
38686,790,840,,,790,840,,,790,840,MAT 017B,"Challenor, J"
38687,,,1150,1200,,,,,,,MAT 017B,"Varn, D"
38687,790,840,,,790,840,,,790,840,MAT 017B,"Varn, D"
38688,,,1030,1080,,,,,,,MAT 017B,"Varn, D"
38688,790,840,,,790,840,,,790,840,MAT 017B,"Varn, D"
38690,,,970,1020,,,,,,,MAT 017C,"Rademacher, L"
38690,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38691,,,1030,1080,,,,,,,MAT 017C,"Rademacher, L"
38691,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38692,,,910,960,,,,,,,MAT 017C,"Rademacher, L"
38692,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38693,,,1150,1200,,,,,,,MAT 017C,"Rademacher, L"
38693,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38694,,,1210,1260,,,,,,,MAT 017C,"Rademacher, L"
38694,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38695,,,1090,1140,,,,,,,MAT 017C,"Rademacher, L"
38695,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38696,910,960,,,910,960,,,910,960,MAT 017C,"Rademacher, L"
38696,,,1030,1080,,,,,,,MAT 017C,"Rademacher, L"
38697,910,960,,,910,960,,,910,960,MAT 021A,The Staff
38697,,,,,,,910,960,,,MAT 021A,The Staff
38698,540,590,,,540,590,,,540,590,MAT 021A,"Martinez-Granado, D"
38698,,,,,,,970,1020,,,MAT 021A,"Martinez-Granado, D"
38699,540,590,,,540,590,,,540,590,MAT 021A,"Martinez-Granado, D"
38699,,,,,,,1030,1080,,,MAT 021A,"Martinez-Granado, D"
38700,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38700,,,1150,1200,,,,,,,MAT 021A,"Jacob, A"
38701,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38701,,,1030,1080,,,,,,,MAT 021A,"Jacob, A"
38702,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38702,,,1090,1140,,,,,,,MAT 021A,"Jacob, A"
38703,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38703,,,1030,1080,,,,,,,MAT 021A,"Jacob, A"
38704,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38704,,,1210,1260,,,,,,,MAT 021A,"Jacob, A"
38705,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38705,,,1090,1140,,,,,,,MAT 021A,"Jacob, A"
38706,600,650,,,600,650,,,600,650,MAT 021A,"Jacob, A"
38706,,,1150,1200,,,,,,,MAT 021A,"Jacob, A"
38708,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38708,,,,,,,910,960,,,MAT 021A,"Babson, E"
38709,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38709,,,,,,,1090,1140,,,MAT 021A,"Babson, E"
38710,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38710,,,,,,,1210,1260,,,MAT 021A,"Babson, E"
38711,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38711,,,,,,,1150,1200,,,MAT 021A,"Babson, E"
38712,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38712,,,,,,,970,1020,,,MAT 021A,"Babson, E"
38713,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38713,,,,,,,1090,1140,,,MAT 021A,"Babson, E"
38714,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38714,,,,,,,1150,1200,,,MAT 021A,"Babson, E"
38715,850,900,,,850,900,,,850,900,MAT 021A,"Babson, E"
38715,,,,,,,1030,1080,,,MAT 021A,"Babson, E"
38716,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38716,,,,,,,1090,1140,,,MAT 021A,"Mulase, M"
38717,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38717,,,,,,,1090,1140,,,MAT 021A,"Mulase, M"
38718,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38718,,,,,,,1030,1080,,,MAT 021A,"Mulase, M"
38719,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38719,,,,,,,1090,1140,,,MAT 021A,"Mulase, M"
38720,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38720,,,,,,,1150,1200,,,MAT 021A,"Mulase, M"
38721,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38721,,,,,,,1210,1260,,,MAT 021A,"Mulase, M"
38722,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38722,,,,,,,1150,1200,,,MAT 021A,"Mulase, M"
38723,,,,,,,970,1020,,,MAT 021A,"Mulase, M"
38723,1030,1080,,,1030,1080,,,1030,1080,MAT 021A,"Mulase, M"
38724,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38724,,,1090,1140,,,,,,,MAT 021A,"Gorskiy, E"
38725,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38725,,,1150,1200,,,,,,,MAT 021A,"Gorskiy, E"
38726,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38726,,,1030,1080,,,,,,,MAT 021A,"Gorskiy, E"
38727,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38727,,,1090,1140,,,,,,,MAT 021A,"Gorskiy, E"
38728,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38728,,,1150,1200,,,,,,,MAT 021A,"Gorskiy, E"
38729,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38729,,,910,960,,,,,,,MAT 021A,"Gorskiy, E"
38730,850,900,,,850,900,,,850,900,MAT 021A,"Gorskiy, E"
38730,,,970,1020,,,,,,,MAT 021A,"Gorskiy, E"
38731,850,900,,,850,900,,,850,900,MAT 021A,The Staff
38731,,,1090,1140,,,,,,,MAT 021A,The Staff
38732,850,900,,,850,900,,,850,900,MAT 021A,The Staff
38732,,,1150,1200,,,,,,,MAT 021A,The Staff
38734,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38734,,,1030,1080,,,,,,,MAT 021B,The Staff
38735,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38735,,,1090,1140,,,,,,,MAT 021B,The Staff
38736,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38736,,,1090,1140,,,,,,,MAT 021B,The Staff
38737,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38737,,,970,1020,,,,,,,MAT 021B,The Staff
38738,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38738,,,1210,1260,,,,,,,MAT 021B,The Staff
38739,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38739,,,1030,1080,,,,,,,MAT 021B,The Staff
38740,480,530,,,480,530,,,480,530,MAT 021B,The Staff
38740,,,1150,1200,,,,,,,MAT 021B,The Staff
38741,540,590,,,540,590,,,540,590,MAT 021B,The Staff
38741,,,1090,1140,,,,,,,MAT 021B,The Staff
38742,540,590,,,540,590,,,540,590,MAT 021B,The Staff
38742,,,1150,1200,,,,,,,MAT 021B,The Staff
38743,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38743,,,,,,,1090,1140,,,MAT 021B,"Blanquicett Tordecilla, D"
38744,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38744,,,,,,,1150,1200,,,MAT 021B,"Blanquicett Tordecilla, D"
38745,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38745,,,,,,,1030,1080,,,MAT 021B,"Blanquicett Tordecilla, D"
38746,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38746,,,,,,,1090,1140,,,MAT 021B,"Blanquicett Tordecilla, D"
38747,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38747,,,,,,,1210,1260,,,MAT 021B,"Blanquicett Tordecilla, D"
38748,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38748,,,,,,,970,1020,,,MAT 021B,"Blanquicett Tordecilla, D"
38749,,,,,,,1030,1080,,,MAT 021B,"Blanquicett Tordecilla, D"
38749,850,900,,,850,900,,,850,900,MAT 021B,"Blanquicett Tordecilla, D"
38750,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38750,,,970,1020,,,,,,,MAT 021C,"Hass, J"
38751,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38751,,,1090,1140,,,,,,,MAT 021C,"Hass, J"
38752,,,1150,1200,,,,,,,MAT 021C,"Hass, J"
38752,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38753,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38753,,,1030,1080,,,,,,,MAT 021C,"Hass, J"
38754,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38754,,,1210,1260,,,,,,,MAT 021C,"Hass, J"
38755,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38755,,,1090,1140,,,,,,,MAT 021C,"Hass, J"
38756,660,710,,,660,710,,,660,710,MAT 021C,"Hass, J"
38756,,,1030,1080,,,,,,,MAT 021C,"Hass, J"
38757,730,780,,,730,780,,,730,780,MAT 021C,"Thompson, A"
38757,,,,,,,1090,1140,,,MAT 021C,"Thompson, A"
38758,730,780,,,730,780,,,730,780,MAT 021C,"Thompson, A"
38758,,,,,,,1030,1080,,,MAT 021C,"Thompson, A"
38759,730,780,,,730,780,,,730,780,MAT 021C,"Thompson, A"
38759,,,,,,,1150,1200,,,MAT 021C,"Thompson, A"
38760,730,780,,,730,780,,,730,780,MAT 021C,"Thompson, A"
38760,,,,,,,1150,1200,,,MAT 021C,"Thompson, A"
38761,730,780,,,730,780,,,730,780,MAT 021C,"Thompson, A"
38761,,,,,,,1210,1260,,,MAT 021C,"Thompson, A"
38762,790,840,,,790,840,,,790,840,MAT 021C,The Staff
38762,,,,,,,1090,1140,,,MAT 021C,The Staff
38763,790,840,,,790,840,,,790,840,MAT 021C,The Staff
38763,,,,,,,1150,1200,,,MAT 021C,The Staff
38764,600,650,,,600,650,,,600,650,MAT 021D,The Staff
38764,,,1030,1080,,,,,,,MAT 021D,The Staff
38765,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38765,,,1090,1140,,,,,,,MAT 021D,The Staff
38766,,,1030,1080,,,,,,,MAT 021D,The Staff
38766,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38767,,,970,1020,,,,,,,MAT 021D,The Staff
38767,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38768,,,1210,1260,,,,,,,MAT 021D,The Staff
38768,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38769,,,1150,1200,,,,,,,MAT 021D,The Staff
38769,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38770,,,910,960,,,,,,,MAT 021D,The Staff
38770,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38771,,,1150,1200,,,,,,,MAT 021D,The Staff
38771,660,710,,,660,710,,,660,710,MAT 021D,The Staff
38772,,,,,,,1090,1140,,,MAT 021D,"Temple, J"
38772,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38773,,,,,,,1030,1080,,,MAT 021D,"Temple, J"
38773,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38774,,,,,,,970,1020,,,MAT 021D,"Temple, J"
38774,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38775,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38775,,,,,,,1090,1140,,,MAT 021D,"Temple, J"
38776,,,,,,,1150,1200,,,MAT 021D,"Temple, J"
38776,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38777,,,,,,,1210,1260,,,MAT 021D,"Temple, J"
38777,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38778,,,,,,,1030,1080,,,MAT 021D,"Temple, J"
38778,850,900,,,850,900,,,850,900,MAT 021D,"Temple, J"
38779,910,960,,,910,960,,,910,960,MAT 022A,"Luu, M"
38780,970,1020,,,970,1020,,,970,1020,MAT 022A,"Starkston, L"
38781,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38781,,,540,590,,,,,,,MAT 022AL,"Dad-Del, A"
38782,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38782,,,600,650,,,,,,,MAT 022AL,"Dad-Del, A"
38783,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38783,,,660,710,,,,,,,MAT 022AL,"Dad-Del, A"
38784,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38784,,,,,,,540,590,,,MAT 022AL,"Dad-Del, A"
38785,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38785,,,,,,,600,650,,,MAT 022AL,"Dad-Del, A"
38786,,,,,,,660,710,,,MAT 022AL,"Dad-Del, A"
38786,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38787,,,850,900,,,,,,,MAT 022AL,"Dad-Del, A"
38787,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38788,,,,,,,,,,,MAT 022AL,"Dad-Del, A"
38788,,,,,,,850,900,,,MAT 022AL,"Dad-Del, A"
38789,,,910,960,,,,,,,MAT 022AL,"Dad-Del, A"
38790,,,,,,,910,960,,,MAT 022AL,"Dad-Del, A"
38791,,,790,840,,,,,,,MAT 022AL,"Dad-Del, A"
38792,,,,,,,790,840,,,MAT 022AL,"Dad-Del, A"
38793,,,730,780,,,,,,,MAT 022AL,"Dad-Del, A"
38794,,,,,,,730,780,,,MAT 022AL,"Dad-Del, A"
38795,600,650,,,600,650,,,600,650,MAT 022B,"Teran, J"
@,,,,,,,,,,,MAT 098,The Staff
@,,,,,,,,,,,MAT 099,The Staff
38817,,,,,,,910,960,,,MAT 108,The Staff
38817,540,590,,,540,590,,,540,590,MAT 108,The Staff
38818,,,,,,,970,1020,,,MAT 108,The Staff
38818,540,590,,,540,590,,,540,590,MAT 108,The Staff
38821,790,840,,,790,840,,,790,840,MAT 108,The Staff
38821,,,910,960,,,,,,,MAT 108,The Staff
38822,790,840,,,790,840,,,790,840,MAT 108,"Dodson, S"
38822,,,970,1020,,,,,,,MAT 108,"Dodson, S"
38823,910,960,,,910,960,,,910,960,MAT 108,The Staff
38823,,,1030,1080,,,,,,,MAT 108,The Staff
38824,910,960,,,910,960,,,910,960,MAT 108,The Staff
38824,,,1090,1140,,,,,,,MAT 108,The Staff
53318,660,710,,,660,710,,,660,710,MAT 108,The Staff
53318,,,,,,,1030,1080,,,MAT 108,The Staff
53321,,,,,,,1090,1140,,,MAT 108,The Staff
53321,660,710,,,660,710,,,660,710,MAT 108,The Staff
38825,,,1090,1140,,,,,,,MAT 115A,"Luu, M"
38825,730,780,,,730,780,,,730,780,MAT 115A,"Luu, M"
38826,600,650,,,600,650,,,600,650,MAT 115A,"Liu, F"
38826,,,,,,,910,960,,,MAT 115A,"Liu, F"
38827,850,900,,,850,900,,,850,900,MAT 118A,"Dodson, S"
38828,600,650,,,600,650,,,600,650,MAT 119A,"Chaudhuri, R"
38829,,,,,,,970,1020,,,MAT 127A,The Staff
38829,540,590,,,540,590,,,540,590,MAT 127A,The Staff
38830,,,,,,,1030,1080,,,MAT 127A,The Staff
38830,540,590,,,540,590,,,540,590,MAT 127A,The Staff
38831,,,1030,1080,,,,,,,MAT 127A,"Fraas, M"
38831,660,710,,,660,710,,,660,710,MAT 127A,"Fraas, M"
38832,,,1090,1140,,,,,,,MAT 127A,"Fraas, M"
38832,660,710,,,660,710,,,660,710,MAT 127A,"Fraas, M"
38833,,,,,,,1030,1080,,,MAT 127B,"Kapovich, M"
38833,540,590,,,540,590,,,540,590,MAT 127B,"Kapovich, M"
38834,540,590,,,540,590,,,540,590,MAT 127B,"Kapovich, M"
38834,,,,,,,1090,1140,,,MAT 127B,"Kapovich, M"
38835,,,1030,1080,,,,,,,MAT 127C,"Babson, E"
38835,540,590,,,540,590,,,540,590,MAT 127C,"Babson, E"
38836,540,590,,,540,590,,,540,590,MAT 127C,"Babson, E"
38836,,,1090,1140,,,,,,,MAT 127C,"Babson, E"
38837,970,1020,,,970,1020,,,970,1020,MAT 128A,"Marsico, D"
38837,,,,,,,,,,,MAT 128A,"Marsico, D"
53358,790,840,,,790,840,,,790,840,MAT 129,"O'Neill, K"
38838,,,,,,,1090,1140,,,MAT 135A,"Blanquicett Tordecilla, D"
38838,730,780,,,730,780,,,730,780,MAT 135A,"Blanquicett Tordecilla, D"
38839,,,,,,,1150,1200,,,MAT 135A,"Blanquicett Tordecilla, D"
38839,730,780,,,730,780,,,730,780,MAT 135A,"Blanquicett Tordecilla, D"
53359,910,960,,,910,960,,,910,960,MAT 135A,The Staff
53359,,,1030,1080,,,,,,,MAT 135A,The Staff
53360,910,960,,,910,960,,,910,960,MAT 135A,The Staff
53360,,,1090,1140,,,,,,,MAT 135A,The Staff
38841,910,960,,,910,960,,,910,960,MAT 145,The Staff
53361,730,780,,,730,780,,,730,780,MAT 147,"Martinez-Granado, D"
38842,730,780,,,730,780,,,730,780,MAT 150A,"Gorskiy, E"
38842,,,1090,1140,,,,,,,MAT 150A,"Gorskiy, E"
38843,730,780,,,730,780,,,730,780,MAT 150A,"Gorskiy, E"
38843,,,1150,1200,,,,,,,MAT 150A,"Gorskiy, E"
38844,850,900,,,850,900,,,850,900,MAT 150A,"Howie, J"
38844,,,1090,1140,,,,,,,MAT 150A,"Howie, J"
38845,850,900,,,850,900,,,850,900,MAT 150A,"Howie, J"
38845,,,1150,1200,,,,,,,MAT 150A,"Howie, J"
38846,600,650,,,600,650,,,600,650,MAT 150A,"Howie, J"
38846,,,,,,,1090,1140,,,MAT 150A,"Howie, J"
38847,600,650,,,600,650,,,600,650,MAT 150A,"Howie, J"
38847,,,,,,,1150,1200,,,MAT 150A,"Howie, J"
38849,910,960,,,910,960,,,910,960,MAT 167,"Thomas, R"
38850,730,780,,,730,780,,,730,780,MAT 168,"Ma, S"
38851,540,590,,,540,590,,,540,590,MAT 168,"Schonsheck, S"
38852,790,840,,,790,840,,,790,840,MAT 180,"Vazirani, M"
38853,660,710,,,660,710,,,660,710,MAT 185A,"Schultens, J"
@,,,,,,,,,,,MAT 192,The Staff
@,,,,,,,,,,,MAT 194,The Staff
@,,,,,,,,,,,MAT 197TC,The Staff
@,,,,,,,,,,,MAT 198,The Staff
@,,,,,,,,,,,MAT 199,"Simental Rodriguez, J"
38927,,,,,,,,,,,MAT 200,"Babson, E"
@,660,710,,,660,710,,,660,710,MAT 201A,"Babson, E"
@,,,540,590,,,,,,,MAT 201A,"Babson, E"
38929,,,,,,,,,,,MAT 207A,"Thomases, B"
38929,540,590,,,540,590,,,540,590,MAT 207A,"Thomases, B"
38930,730,780,,,730,780,,,730,780,MAT 215A,The Staff
38930,,,,,,,,,,,MAT 215A,The Staff
53366,850,900,,,850,900,,,850,900,MAT 218A,"Jacob, A"
53368,730,780,,,730,780,,,730,780,MAT 221A,"Puckett, E"
53369,910,960,,,910,960,,,910,960,MAT 226A,"Freund, R"
38932,,,,,,,,,,,MAT 235A,"Morris, B"
38932,790,840,,,790,840,,,790,840,MAT 235A,"Morris, B"
53373,600,650,,,600,650,,,600,650,MAT 248A,"Carlsson, E"
38934,,,,,,,,,,,MAT 249,"Babson, E"
38935,,,850,900,,,,,,,MAT 250A,"Fuchs, E"
38935,600,650,,,600,650,,,600,650,MAT 250A,"Fuchs, E"
53374,660,710,,,660,710,,,660,710,MAT 258B,"Koeppe, M"
53375,,,850,930,,,850,930,,,MAT 280,"Casals Gutierrez, R"
@,,,,,,,,,,,MAT 290,The Staff
@,,,,,,,,,,,MAT 298,The Staff
@,,,,,,,,,,,MAT 299,The Staff
@,,,,,,,,,,,MAT 299D,The Staff
39095,910,960,,,910,960,,,910,960,MAT 390,"Liu, F"
@,,,,,,,,,,,MAT 399,The Staff
@,,,,,,,,,,,ANE 192,The Staff
@,,,,,,,,,,,ANE 199,The Staff
@,,,,,,,,,,,ANE 460,The Staff
@,,,,,,,,,,,ANE 463,The Staff
@,,,,,,,,,,,ANE 463,The Staff
@,,,,,,,,,,,ANE 499,The Staff
@,,,,,,,,,,,BCM 092,The Staff
@,,,,,,,,,,,BCM 192,The Staff
@,,,,,,,,,,,BCM 198,The Staff
@,,,,,,,,,,,BCM 199,The Staff
@,,,,,,,,,660,710,BCM 230,"Lam, K"
@,,,,,,,,,,,BCM 298,The Staff
@,,,,,,,,,,,BCM 410A,The Staff
@,,,,,,,,,,,BCM 410A,The Staff
@,,,,,,,,,,,BCM 410A,The Staff
@,,,,,,,,,,,BCM 410A,"Sweeney, C"
@,,,,,,,,,,,BCM 410A,"Sweeney, C"
@,,,,,,,,,,,BCM 410A,"Sweeney, C"
